city_town,ward,precinct,receiver,votes,office,district
Boston,2,5,Hawkins/ Walker,8,President,
Boston,2,5,All Others,10,President,
Boston,2,5,No Preference,0,President,
Boston,2,5,Blanks,9,President,
Boston,2,5,Total Votes Cast,1381,President,
Boston,2,6,Biden/ Harris,1224,President,
Boston,2,6,Trump/ Pence,398,President,
Boston,2,6,Jorgensen/ Cohen,17,President,
Boston,2,6,Hawkins/ Walker,5,President,
Boston,2,6,All Others,11,President,
Boston,2,6,No Preference,0,President,
Boston,2,6,Blanks,20,President,
Boston,2,6,Total Votes Cast,1675,President,
Boston,2,7,Biden/ Harris,1190,President,
Boston,2,7,Trump/ Pence,314,President,
Boston,2,7,Jorgensen/ Cohen,27,President,
Boston,2,7,Hawkins/ Walker,3,President,
Boston,2,7,All Others,14,President,
Boston,2,7,No Preference,0,President,
Boston,2,7,Blanks,8,President,
Boston,2,7,Total Votes Cast,1556,President,
Boston,20,1,Biden/ Harris,1011,President,
Boston,20,1,Trump/ Pence,235,President,
Boston,20,1,Jorgensen/ Cohen,12,President,
Boston,20,1,Hawkins/ Walker,4,President,
Boston,20,1,All Others,9,President,
Boston,20,1,No Preference,0,President,
Boston,20,1,Blanks,9,President,
Boston,20,1,Total Votes Cast,1280,President,
Boston,20,10,Biden/ Harris,1118,President,
Boston,20,10,Trump/ Pence,487,President,
Boston,20,10,Jorgensen/ Cohen,18,President,
Boston,20,10,Hawkins/ Walker,5,President,
Boston,20,10,All Others,11,President,
Boston,20,10,No Preference,0,President,
Boston,20,10,Blanks,12,President,
Boston,20,10,Total Votes Cast,1651,President,
Boston,20,11,Biden/ Harris,560,President,
Boston,20,11,Trump/ Pence,173,President,
Boston,20,11,Jorgensen/ Cohen,5,President,
Boston,20,11,Hawkins/ Walker,7,President,
Boston,20,11,All Others,4,President,
Boston,20,11,No Preference,0,President,
Boston,20,11,Blanks,1,President,
Boston,20,11,Total Votes Cast,750,President,
Boston,20,12,Biden/ Harris,668,President,
Boston,20,12,Trump/ Pence,250,President,
Boston,20,12,Jorgensen/ Cohen,12,President,
Boston,20,12,Hawkins/ Walker,3,President,
Boston,20,12,All Others,11,President,
Boston,20,12,No Preference,0,President,
Boston,20,12,Blanks,3,President,
Boston,20,12,Total Votes Cast,947,President,
Boston,20,13,Biden/ Harris,581,President,
Boston,20,13,Trump/ Pence,260,President,
Boston,20,13,Jorgensen/ Cohen,8,President,
Boston,20,13,Hawkins/ Walker,1,President,
Boston,20,13,All Others,4,President,
Boston,20,13,No Preference,0,President,
Boston,20,13,Blanks,3,President,
Boston,20,13,Total Votes Cast,857,President,
Boston,20,14,Biden/ Harris,593,President,
Boston,20,14,Trump/ Pence,233,President,
Boston,20,14,Jorgensen/ Cohen,15,President,
Boston,20,14,Hawkins/ Walker,5,President,
Boston,20,14,All Others,7,President,
Boston,20,14,No Preference,0,President,
Boston,20,14,Blanks,8,President,
Boston,20,14,Total Votes Cast,861,President,
Boston,20,15,Biden/ Harris,975,President,
Boston,20,15,Trump/ Pence,495,President,
Boston,20,15,Jorgensen/ Cohen,11,President,
Boston,20,15,Hawkins/ Walker,5,President,
Boston,20,15,All Others,4,President,
Boston,20,15,No Preference,0,President,
Boston,20,15,Blanks,9,President,
Boston,20,15,Total Votes Cast,1499,President,
Boston,20,16,Biden/ Harris,962,President,
Boston,20,16,Trump/ Pence,551,President,
Boston,20,16,Jorgensen/ Cohen,27,President,
Boston,20,16,Hawkins/ Walker,7,President,
Boston,20,16,All Others,12,President,
Boston,20,16,No Preference,0,President,
Boston,20,16,Blanks,14,President,
Boston,20,16,Total Votes Cast,1573,President,
Boston,20,17,Biden/ Harris,1167,President,
Boston,20,17,Trump/ Pence,536,President,
Boston,20,17,Jorgensen/ Cohen,19,President,
Boston,20,17,Hawkins/ Walker,5,President,
Boston,20,17,All Others,5,President,
Boston,20,17,No Preference,0,President,
Boston,20,17,Blanks,11,President,
Boston,20,17,Total Votes Cast,1743,President,
Boston,20,18,Biden/ Harris,640,President,
Boston,20,18,Trump/ Pence,198,President,
Boston,20,18,Jorgensen/ Cohen,7,President,
Boston,20,18,Hawkins/ Walker,4,President,
Boston,20,18,All Others,6,President,
Boston,20,18,No Preference,0,President,
Boston,20,18,Blanks,2,President,
Boston,20,18,Total Votes Cast,857,President,
Boston,20,19,Biden/ Harris,642,President,
Boston,20,19,Trump/ Pence,257,President,
Boston,20,19,Jorgensen/ Cohen,13,President,
Boston,20,19,Hawkins/ Walker,4,President,
Boston,20,19,All Others,4,President,
Boston,20,19,No Preference,0,President,
Boston,20,19,Blanks,5,President,
Boston,20,19,Total Votes Cast,925,President,
Boston,20,2,Biden/ Harris,1113,President,
Boston,20,2,Trump/ Pence,208,President,
Boston,20,2,Jorgensen/ Cohen,8,President,
Boston,20,2,Hawkins/ Walker,9,President,
Boston,20,2,All Others,5,President,
Boston,20,2,No Preference,0,President,
Boston,20,2,Blanks,4,President,
Boston,20,2,Total Votes Cast,1347,President,
Boston,20,20,Biden/ Harris,1079,President,
Boston,20,20,Trump/ Pence,381,President,
Boston,20,20,Jorgensen/ Cohen,8,President,
Boston,20,20,Hawkins/ Walker,7,President,
Boston,20,20,All Others,7,President,
Boston,20,20,No Preference,0,President,
Boston,20,20,Blanks,7,President,
Boston,20,20,Total Votes Cast,1489,President,
Boston,20,3,Biden/ Harris,926,President,
Boston,20,3,Trump/ Pence,382,President,
Boston,20,3,Jorgensen/ Cohen,13,President,
Boston,20,3,Hawkins/ Walker,13,President,
Boston,20,3,All Others,5,President,
Boston,20,3,No Preference,0,President,
Boston,20,3,Blanks,2,President,
Boston,20,3,Total Votes Cast,1341,President,
Boston,20,4,Biden/ Harris,991,President,
Boston,20,4,Trump/ Pence,116,President,
Boston,20,4,Jorgensen/ Cohen,4,President,
Boston,20,4,Hawkins/ Walker,9,President,
Boston,20,4,All Others,3,President,
Boston,20,4,No Preference,0,President,
Boston,20,4,Blanks,2,President,
Boston,20,4,Total Votes Cast,1125,President,
Boston,20,5,Biden/ Harris,927,President,
Boston,20,5,Trump/ Pence,401,President,
Boston,20,5,Jorgensen/ Cohen,8,President,
Boston,20,5,Hawkins/ Walker,3,President,
Boston,20,5,All Others,5,President,
Boston,20,5,No Preference,0,President,
Boston,20,5,Blanks,11,President,
Boston,20,5,Total Votes Cast,1355,President,
Boston,20,6,Biden/ Harris,1056,President,
Boston,20,6,Trump/ Pence,342,President,
Boston,20,6,Jorgensen/ Cohen,20,President,
Boston,20,6,Hawkins/ Walker,10,President,
Boston,20,6,All Others,9,President,
Boston,20,6,No Preference,0,President,
Boston,20,6,Blanks,12,President,
Boston,20,6,Total Votes Cast,1449,President,
Boston,20,7,Biden/ Harris,678,President,
Boston,20,7,Trump/ Pence,185,President,
Boston,20,7,Jorgensen/ Cohen,14,President,
Boston,20,7,Hawkins/ Walker,7,President,
Boston,20,7,All Others,6,President,
Boston,20,7,No Preference,0,President,
Boston,20,7,Blanks,4,President,
Boston,20,7,Total Votes Cast,894,President,
Boston,20,8,Biden/ Harris,801,President,
Boston,20,8,Trump/ Pence,187,President,
Boston,20,8,Jorgensen/ Cohen,9,President,
Boston,20,8,Hawkins/ Walker,6,President,
Boston,20,8,All Others,3,President,
Boston,20,8,No Preference,0,President,
Boston,20,8,Blanks,0,President,
Boston,20,8,Total Votes Cast,1006,President,
Boston,20,9,Biden/ Harris,865,President,
Boston,20,9,Trump/ Pence,227,President,
Boston,20,9,Jorgensen/ Cohen,3,President,
Boston,20,9,Hawkins/ Walker,9,President,
Boston,20,9,All Others,5,President,
Boston,20,9,No Preference,0,President,
Boston,20,9,Blanks,6,President,
Boston,20,9,Total Votes Cast,1115,President,
Boston,21,1,Biden/ Harris,1248,President,
Boston,21,1,Trump/ Pence,93,President,
Boston,21,1,Jorgensen/ Cohen,12,President,
Boston,21,1,Hawkins/ Walker,7,President,
Boston,21,1,All Others,8,President,
Boston,21,1,No Preference,0,President,
Boston,21,1,Blanks,3,President,
Boston,21,1,Total Votes Cast,1371,President,
Boston,21,10,Biden/ Harris,839,President,
Boston,21,10,Trump/ Pence,135,President,
Boston,21,10,Jorgensen/ Cohen,5,President,
Boston,21,10,Hawkins/ Walker,8,President,
Boston,21,10,All Others,5,President,
Boston,21,10,No Preference,0,President,
Boston,21,10,Blanks,6,President,
Boston,21,10,Total Votes Cast,998,President,
Boston,21,11,Biden/ Harris,1153,President,
Boston,21,11,Trump/ Pence,123,President,
Boston,21,11,Jorgensen/ Cohen,13,President,
Boston,21,11,Hawkins/ Walker,6,President,
Boston,21,11,All Others,14,President,
Boston,21,11,No Preference,0,President,
Boston,21,11,Blanks,4,President,
Boston,21,11,Total Votes Cast,1313,President,
Boston,21,12,Biden/ Harris,923,President,
Boston,21,12,Trump/ Pence,203,President,
Boston,21,12,Jorgensen/ Cohen,11,President,
Boston,21,12,Hawkins/ Walker,13,President,
Boston,21,12,All Others,15,President,
Boston,21,12,No Preference,0,President,
Boston,21,12,Blanks,4,President,
Boston,21,12,Total Votes Cast,1169,President,
Boston,21,13,Biden/ Harris,1108,President,
Boston,21,13,Trump/ Pence,399,President,
Boston,21,13,Jorgensen/ Cohen,15,President,
Boston,21,13,Hawkins/ Walker,10,President,
Boston,21,13,All Others,13,President,
Boston,21,13,No Preference,0,President,
Boston,21,13,Blanks,8,President,
Boston,21,13,Total Votes Cast,1553,President,
Boston,21,14,Biden/ Harris,681,President,
Boston,21,14,Trump/ Pence,73,President,
Boston,21,14,Jorgensen/ Cohen,7,President,
Boston,21,14,Hawkins/ Walker,10,President,
Boston,21,14,All Others,5,President,
Boston,21,14,No Preference,0,President,
Boston,21,14,Blanks,4,President,
Boston,21,14,Total Votes Cast,780,President,
Boston,21,15,Biden/ Harris,828,President,
Boston,21,15,Trump/ Pence,73,President,
Boston,21,15,Jorgensen/ Cohen,9,President,
Boston,21,15,Hawkins/ Walker,14,President,
Boston,21,15,All Others,7,President,
Boston,21,15,No Preference,0,President,
Boston,21,15,Blanks,3,President,
Boston,21,15,Total Votes Cast,934,President,
Boston,21,16,Biden/ Harris,1013,President,
Boston,21,16,Trump/ Pence,198,President,
Boston,21,16,Jorgensen/ Cohen,16,President,
Boston,21,16,Hawkins/ Walker,12,President,
Boston,21,16,All Others,13,President,
Boston,21,16,No Preference,0,President,
Boston,21,16,Blanks,4,President,
Boston,21,16,Total Votes Cast,1256,President,
Boston,21,2,Biden/ Harris,297,President,
Boston,21,2,Trump/ Pence,24,President,
Boston,21,2,Jorgensen/ Cohen,0,President,
Boston,21,2,Hawkins/ Walker,3,President,
Boston,21,2,All Others,3,President,
Boston,21,2,No Preference,0,President,
Boston,21,2,Blanks,3,President,
Boston,21,2,Total Votes Cast,330,President,
Boston,21,3,Biden/ Harris,720,President,
Boston,21,3,Trump/ Pence,67,President,
Boston,21,3,Jorgensen/ Cohen,15,President,
Boston,21,3,Hawkins/ Walker,14,President,
Boston,21,3,All Others,2,President,
Boston,21,3,No Preference,0,President,
Boston,21,3,Blanks,2,President,
Boston,21,3,Total Votes Cast,820,President,
Boston,21,4,Biden/ Harris,636,President,
Boston,21,4,Trump/ Pence,50,President,
Boston,21,4,Jorgensen/ Cohen,9,President,
Boston,21,4,Hawkins/ Walker,12,President,
Boston,21,4,All Others,8,President,
Boston,21,4,No Preference,0,President,
Boston,21,4,Blanks,4,President,
Boston,21,4,Total Votes Cast,719,President,
Boston,21,5,Biden/ Harris,946,President,
Boston,21,5,Trump/ Pence,78,President,
Boston,21,5,Jorgensen/ Cohen,8,President,
Boston,21,5,Hawkins/ Walker,16,President,
Boston,21,5,All Others,4,President,
Boston,21,5,No Preference,0,President,
Boston,21,5,Blanks,6,President,
Boston,21,5,Total Votes Cast,1058,President,
Boston,21,6,Biden/ Harris,715,President,
Boston,21,6,Trump/ Pence,73,President,
Boston,21,6,Jorgensen/ Cohen,6,President,
Boston,21,6,Hawkins/ Walker,13,President,
Boston,21,6,All Others,6,President,
Boston,21,6,No Preference,0,President,
Boston,21,6,Blanks,0,President,
Boston,21,6,Total Votes Cast,813,President,
Boston,21,7,Biden/ Harris,930,President,
Boston,21,7,Trump/ Pence,109,President,
Boston,21,7,Jorgensen/ Cohen,11,President,
Boston,21,7,Hawkins/ Walker,10,President,
Boston,21,7,All Others,7,President,
Boston,21,7,No Preference,0,President,
Boston,21,7,Blanks,4,President,
Boston,21,7,Total Votes Cast,1071,President,
Boston,21,8,Biden/ Harris,1180,President,
Boston,21,8,Trump/ Pence,94,President,
Boston,21,8,Jorgensen/ Cohen,11,President,
Boston,21,8,Hawkins/ Walker,11,President,
Boston,21,8,All Others,16,President,
Boston,21,8,No Preference,0,President,
Boston,21,8,Blanks,10,President,
Boston,21,8,Total Votes Cast,1322,President,
Boston,21,9,Biden/ Harris,1158,President,
Boston,21,9,Trump/ Pence,148,President,
Boston,21,9,Jorgensen/ Cohen,11,President,
Boston,21,9,Hawkins/ Walker,13,President,
Boston,21,9,All Others,7,President,
Boston,21,9,No Preference,0,President,
Boston,21,9,Blanks,8,President,
Boston,21,9,Total Votes Cast,1345,President,
Boston,22,1,Biden/ Harris,1277,President,
Boston,22,1,Trump/ Pence,165,President,
Boston,22,1,Jorgensen/ Cohen,27,President,
Boston,22,1,Hawkins/ Walker,15,President,
Boston,22,1,All Others,8,President,
Boston,22,1,No Preference,0,President,
Boston,22,1,Blanks,6,President,
Boston,22,1,Total Votes Cast,1498,President,
Boston,22,10,Biden/ Harris,991,President,
Boston,22,10,Trump/ Pence,169,President,
Boston,22,10,Jorgensen/ Cohen,14,President,
Boston,22,10,Hawkins/ Walker,8,President,
Boston,22,10,All Others,10,President,
Boston,22,10,No Preference,0,President,
Boston,22,10,Blanks,8,President,
Boston,22,10,Total Votes Cast,1200,President,
Boston,22,11,Biden/ Harris,703,President,
Boston,22,11,Trump/ Pence,158,President,
Boston,22,11,Jorgensen/ Cohen,8,President,
Boston,22,11,Hawkins/ Walker,8,President,
Boston,22,11,All Others,7,President,
Boston,22,11,No Preference,0,President,
Boston,22,11,Blanks,6,President,
Boston,22,11,Total Votes Cast,890,President,
Boston,22,12,Biden/ Harris,676,President,
Boston,22,12,Trump/ Pence,150,President,
Boston,22,12,Jorgensen/ Cohen,4,President,
Boston,22,12,Hawkins/ Walker,5,President,
Boston,22,12,All Others,6,President,
Boston,22,12,No Preference,0,President,
Boston,22,12,Blanks,6,President,
Boston,22,12,Total Votes Cast,847,President,
Boston,22,13,Biden/ Harris,612,President,
Boston,22,13,Trump/ Pence,111,President,
Boston,22,13,Jorgensen/ Cohen,8,President,
Boston,22,13,Hawkins/ Walker,6,President,
Boston,22,13,All Others,7,President,
Boston,22,13,No Preference,0,President,
Boston,22,13,Blanks,3,President,
Boston,22,13,Total Votes Cast,747,President,
Boston,22,2,Biden/ Harris,1469,President,
Boston,22,2,Trump/ Pence,205,President,
Boston,22,2,Jorgensen/ Cohen,14,President,
Boston,22,2,Hawkins/ Walker,13,President,
Boston,22,2,All Others,15,President,
Boston,22,2,No Preference,0,President,
Boston,22,2,Blanks,9,President,
Boston,22,2,Total Votes Cast,1725,President,
Boston,22,3,Biden/ Harris,1172,President,
Boston,22,3,Trump/ Pence,258,President,
Boston,22,3,Jorgensen/ Cohen,18,President,
Boston,22,3,Hawkins/ Walker,13,President,
Boston,22,3,All Others,14,President,
Boston,22,3,No Preference,0,President,
Boston,22,3,Blanks,5,President,
Boston,22,3,Total Votes Cast,1480,President,
Boston,22,4,Biden/ Harris,913,President,
Boston,22,4,Trump/ Pence,159,President,
Boston,22,4,Jorgensen/ Cohen,20,President,
Boston,22,4,Hawkins/ Walker,9,President,
Boston,22,4,All Others,5,President,
Boston,22,4,No Preference,0,President,
Boston,22,4,Blanks,6,President,
Boston,22,4,Total Votes Cast,1112,President,
Boston,22,5,Biden/ Harris,775,President,
Boston,22,5,Trump/ Pence,136,President,
Boston,22,5,Jorgensen/ Cohen,15,President,
Boston,22,5,Hawkins/ Walker,4,President,
Boston,22,5,All Others,2,President,
Boston,22,5,No Preference,0,President,
Boston,22,5,Blanks,3,President,
Boston,22,5,Total Votes Cast,935,President,
Boston,22,6,Biden/ Harris,747,President,
Boston,22,6,Trump/ Pence,130,President,
Boston,22,6,Jorgensen/ Cohen,8,President,
Boston,22,6,Hawkins/ Walker,15,President,
Boston,22,6,All Others,4,President,
Boston,22,6,No Preference,0,President,
Boston,22,6,Blanks,3,President,
Boston,22,6,Total Votes Cast,907,President,
Boston,22,7,Biden/ Harris,1051,President,
Boston,22,7,Trump/ Pence,151,President,
Boston,22,7,Jorgensen/ Cohen,17,President,
Boston,22,7,Hawkins/ Walker,12,President,
Boston,22,7,All Others,8,President,
Boston,22,7,No Preference,0,President,
Boston,22,7,Blanks,4,President,
Boston,22,7,Total Votes Cast,1243,President,
Boston,22,8,Biden/ Harris,713,President,
Boston,22,8,Trump/ Pence,192,President,
Boston,22,8,Jorgensen/ Cohen,19,President,
Boston,22,8,Hawkins/ Walker,3,President,
Boston,22,8,All Others,4,President,
Boston,22,8,No Preference,0,President,
Boston,22,8,Blanks,9,President,
Boston,22,8,Total Votes Cast,940,President,
Boston,22,9,Biden/ Harris,797,President,
Boston,22,9,Trump/ Pence,219,President,
Boston,22,9,Jorgensen/ Cohen,14,President,
Boston,22,9,Hawkins/ Walker,14,President,
Boston,22,9,All Others,8,President,
Boston,22,9,No Preference,0,President,
Boston,22,9,Blanks,5,President,
Boston,22,9,Total Votes Cast,1057,President,
Boston,3,1,Biden/ Harris,1784,President,
Boston,3,1,Trump/ Pence,587,President,
Boston,3,1,Jorgensen/ Cohen,25,President,
Boston,3,1,Hawkins/ Walker,9,President,
Boston,3,1,All Others,19,President,
Boston,3,1,No Preference,0,President,
Boston,3,1,Blanks,13,President,
Boston,3,1,Total Votes Cast,2437,President,
Boston,3,2,Biden/ Harris,931,President,
Boston,3,2,Trump/ Pence,290,President,
Boston,3,2,Jorgensen/ Cohen,18,President,
Boston,3,2,Hawkins/ Walker,3,President,
Boston,3,2,All Others,7,President,
Boston,3,2,No Preference,0,President,
Boston,3,2,Blanks,6,President,
Boston,3,2,Total Votes Cast,1255,President,
Boston,3,3,Biden/ Harris,1055,President,
Boston,3,3,Trump/ Pence,279,President,
Boston,3,3,Jorgensen/ Cohen,14,President,
Boston,3,3,Hawkins/ Walker,6,President,
Boston,3,3,All Others,5,President,
Boston,3,3,No Preference,0,President,
Boston,3,3,Blanks,5,President,
Boston,3,3,Total Votes Cast,1364,President,
Boston,3,4,Biden/ Harris,1208,President,
Boston,3,4,Trump/ Pence,356,President,
Boston,3,4,Jorgensen/ Cohen,20,President,
Boston,3,4,Hawkins/ Walker,9,President,
Boston,3,4,All Others,8,President,
Boston,3,4,No Preference,0,President,
Boston,3,4,Blanks,8,President,
Boston,3,4,Total Votes Cast,1609,President,
Boston,3,5,Biden/ Harris,2267,President,
Boston,3,5,Trump/ Pence,454,President,
Boston,3,5,Jorgensen/ Cohen,28,President,
Boston,3,5,Hawkins/ Walker,13,President,
Boston,3,5,All Others,24,President,
Boston,3,5,No Preference,0,President,
Boston,3,5,Blanks,16,President,
Boston,3,5,Total Votes Cast,2802,President,
Boston,3,6,Biden/ Harris,2718,President,
Boston,3,6,Trump/ Pence,634,President,
Boston,3,6,Jorgensen/ Cohen,47,President,
Boston,3,6,Hawkins/ Walker,11,President,
Boston,3,6,All Others,29,President,
Boston,3,6,No Preference,0,President,
Boston,3,6,Blanks,28,President,
Boston,3,6,Total Votes Cast,3467,President,
Boston,3,7,Biden/ Harris,2545,President,
Boston,3,7,Trump/ Pence,225,President,
Boston,3,7,Jorgensen/ Cohen,26,President,
Boston,3,7,Hawkins/ Walker,6,President,
Boston,3,7,All Others,16,President,
Boston,3,7,No Preference,0,President,
Boston,3,7,Blanks,9,President,
Boston,3,7,Total Votes Cast,2827,President,
Boston,3,8,Biden/ Harris,3506,President,
Boston,3,8,Trump/ Pence,614,President,
Boston,3,8,Jorgensen/ Cohen,34,President,
Boston,3,8,Hawkins/ Walker,16,President,
Boston,3,8,All Others,20,President,
Boston,3,8,No Preference,0,President,
Boston,3,8,Blanks,44,President,
Boston,3,8,Total Votes Cast,4234,President,
Boston,4,1,Biden/ Harris,1327,President,
Boston,4,1,Trump/ Pence,148,President,
Boston,4,1,Jorgensen/ Cohen,22,President,
Boston,4,1,Hawkins/ Walker,3,President,
Boston,4,1,All Others,5,President,
Boston,4,1,No Preference,0,President,
Boston,4,1,Blanks,10,President,
Boston,4,1,Total Votes Cast,1515,President,
Boston,4,10,Biden/ Harris,205,President,
Boston,4,10,Trump/ Pence,15,President,
Boston,4,10,Jorgensen/ Cohen,0,President,
Boston,4,10,Hawkins/ Walker,1,President,
Boston,4,10,All Others,0,President,
Boston,4,10,No Preference,0,President,
Boston,4,10,Blanks,1,President,
Boston,4,10,Total Votes Cast,222,President,
Boston,4,2,Biden/ Harris,1954,President,
Boston,4,2,Trump/ Pence,319,President,
Boston,4,2,Jorgensen/ Cohen,21,President,
Boston,4,2,Hawkins/ Walker,9,President,
Boston,4,2,All Others,12,President,
Boston,4,2,No Preference,0,President,
Boston,4,2,Blanks,13,President,
Boston,4,2,Total Votes Cast,2328,President,
Boston,4,3,Biden/ Harris,952,President,
Boston,4,3,Trump/ Pence,85,President,
Boston,4,3,Jorgensen/ Cohen,11,President,
Boston,4,3,Hawkins/ Walker,1,President,
Boston,4,3,All Others,6,President,
Boston,4,3,No Preference,0,President,
Boston,4,3,Blanks,3,President,
Boston,4,3,Total Votes Cast,1058,President,
Boston,4,4,Biden/ Harris,1273,President,
Boston,4,4,Trump/ Pence,110,President,
Boston,4,4,Jorgensen/ Cohen,24,President,
Boston,4,4,Hawkins/ Walker,4,President,
Boston,4,4,All Others,6,President,
Boston,4,4,No Preference,0,President,
Boston,4,4,Blanks,8,President,
Boston,4,4,Total Votes Cast,1425,President,
Boston,4,5,Biden/ Harris,866,President,
Boston,4,5,Trump/ Pence,110,President,
Boston,4,5,Jorgensen/ Cohen,6,President,
Boston,4,5,Hawkins/ Walker,2,President,
Boston,4,5,All Others,6,President,
Boston,4,5,No Preference,0,President,
Boston,4,5,Blanks,6,President,
Boston,4,5,Total Votes Cast,996,President,
Boston,4,6,Biden/ Harris,746,President,
Boston,4,6,Trump/ Pence,124,President,
Boston,4,6,Jorgensen/ Cohen,9,President,
Boston,4,6,Hawkins/ Walker,3,President,
Boston,4,6,All Others,3,President,
Boston,4,6,No Preference,0,President,
Boston,4,6,Blanks,2,President,
Boston,4,6,Total Votes Cast,887,President,
Boston,4,7,Biden/ Harris,779,President,
Boston,4,7,Trump/ Pence,79,President,
Boston,4,7,Jorgensen/ Cohen,4,President,
Boston,4,7,Hawkins/ Walker,3,President,
Boston,4,7,All Others,8,President,
Boston,4,7,No Preference,0,President,
Boston,4,7,Blanks,4,President,
Boston,4,7,Total Votes Cast,877,President,
Boston,4,8,Biden/ Harris,601,President,
Boston,4,8,Trump/ Pence,117,President,
Boston,4,8,Jorgensen/ Cohen,6,President,
Boston,4,8,Hawkins/ Walker,12,President,
Boston,4,8,All Others,6,President,
Boston,4,8,No Preference,0,President,
Boston,4,8,Blanks,4,President,
Boston,4,8,Total Votes Cast,746,President,
Boston,4,9,Biden/ Harris,394,President,
Boston,4,9,Trump/ Pence,38,President,
Boston,4,9,Jorgensen/ Cohen,2,President,
Boston,4,9,Hawkins/ Walker,1,President,
Boston,4,9,All Others,0,President,
Boston,4,9,No Preference,0,President,
Boston,4,9,Blanks,1,President,
Boston,4,9,Total Votes Cast,436,President,
Boston,5,1,Biden/ Harris,2633,President,
Boston,5,1,Trump/ Pence,372,President,
Boston,5,1,Jorgensen/ Cohen,36,President,
Boston,5,1,Hawkins/ Walker,10,President,
Boston,5,1,All Others,20,President,
Boston,5,1,No Preference,0,President,
Boston,5,1,Blanks,28,President,
Boston,5,1,Total Votes Cast,3099,President,
Boston,5,10,Biden/ Harris,956,President,
Boston,5,10,Trump/ Pence,161,President,
Boston,5,10,Jorgensen/ Cohen,15,President,
Boston,5,10,Hawkins/ Walker,9,President,
Boston,5,10,All Others,14,President,
Boston,5,10,No Preference,0,President,
Boston,5,10,Blanks,5,President,
Boston,5,10,Total Votes Cast,1160,President,
Boston,5,11,Biden/ Harris,778,President,
Boston,5,11,Trump/ Pence,114,President,
Boston,5,11,Jorgensen/ Cohen,11,President,
Boston,5,11,Hawkins/ Walker,1,President,
Boston,5,11,All Others,11,President,
Boston,5,11,No Preference,0,President,
Boston,5,11,Blanks,5,President,
Boston,5,11,Total Votes Cast,920,President,
Boston,5,2,Biden/ Harris,972,President,
Boston,5,2,Trump/ Pence,92,President,
Boston,5,2,Jorgensen/ Cohen,5,President,
Boston,5,2,Hawkins/ Walker,7,President,
Boston,5,2,All Others,2,President,
Boston,5,2,No Preference,0,President,
Boston,5,2,Blanks,2,President,
Boston,5,2,Total Votes Cast,1080,President,
Boston,5,2A,Biden/ Harris,653,President,
Boston,5,2A,Trump/ Pence,83,President,
Boston,5,2A,Jorgensen/ Cohen,10,President,
Boston,5,2A,Hawkins/ Walker,7,President,
Boston,5,2A,All Others,3,President,
Boston,5,2A,No Preference,0,President,
Boston,5,2A,Blanks,3,President,
Boston,5,2A,Total Votes Cast,759,President,
Boston,5,3,Biden/ Harris,1165,President,
Boston,5,3,Trump/ Pence,164,President,
Boston,5,3,Jorgensen/ Cohen,19,President,
Boston,5,3,Hawkins/ Walker,7,President,
Boston,5,3,All Others,17,President,
Boston,5,3,No Preference,0,President,
Boston,5,3,Blanks,11,President,
Boston,5,3,Total Votes Cast,1383,President,
Boston,5,4,Biden/ Harris,1447,President,
Boston,5,4,Trump/ Pence,175,President,
Boston,5,4,Jorgensen/ Cohen,21,President,
Boston,5,4,Hawkins/ Walker,6,President,
Boston,5,4,All Others,11,President,
Boston,5,4,No Preference,0,President,
Boston,5,4,Blanks,7,President,
Boston,5,4,Total Votes Cast,1667,President,
Boston,5,5,Biden/ Harris,455,President,
Boston,5,5,Trump/ Pence,77,President,
Boston,5,5,Jorgensen/ Cohen,1,President,
Boston,5,5,Hawkins/ Walker,0,President,
Boston,5,5,All Others,7,President,
Boston,5,5,No Preference,0,President,
Boston,5,5,Blanks,3,President,
Boston,5,5,Total Votes Cast,543,President,
Boston,5,6,Biden/ Harris,1121,President,
Boston,5,6,Trump/ Pence,207,President,
Boston,5,6,Jorgensen/ Cohen,27,President,
Boston,5,6,Hawkins/ Walker,8,President,
Boston,5,6,All Others,12,President,
Boston,5,6,No Preference,0,President,
Boston,5,6,Blanks,6,President,
Boston,5,6,Total Votes Cast,1381,President,
Boston,5,7,Biden/ Harris,1401,President,
Boston,5,7,Trump/ Pence,246,President,
Boston,5,7,Jorgensen/ Cohen,20,President,
Boston,5,7,Hawkins/ Walker,9,President,
Boston,5,7,All Others,15,President,
Boston,5,7,No Preference,0,President,
Boston,5,7,Blanks,14,President,
Boston,5,7,Total Votes Cast,1705,President,
Boston,5,8,Biden/ Harris,1266,President,
Boston,5,8,Trump/ Pence,241,President,
Boston,5,8,Jorgensen/ Cohen,22,President,
Boston,5,8,Hawkins/ Walker,6,President,
Boston,5,8,All Others,14,President,
Boston,5,8,No Preference,0,President,
Boston,5,8,Blanks,8,President,
Boston,5,8,Total Votes Cast,1557,President,
Boston,5,9,Biden/ Harris,1722,President,
Boston,5,9,Trump/ Pence,282,President,
Boston,5,9,Jorgensen/ Cohen,21,President,
Boston,5,9,Hawkins/ Walker,9,President,
Boston,5,9,All Others,13,President,
Boston,5,9,No Preference,0,President,
Boston,5,9,Blanks,11,President,
Boston,5,9,Total Votes Cast,2058,President,
Boston,6,1,Biden/ Harris,4057,President,
Boston,6,1,Trump/ Pence,1016,President,
Boston,6,1,Jorgensen/ Cohen,72,President,
