city_town,ward,precinct,receiver,votes,office,district
Holbrook,-,4,All Others,20,State Representative,Third Norfolk
Holbrook,-,4,Blanks,255,State Representative,Third Norfolk
Holbrook,-,4,Total Votes Cast,905,State Representative,Third Norfolk
Holden,-,1,Kimberly N. Ferguson,1181,State Representative,First Worcester
Holden,-,1,All Others,12,State Representative,First Worcester
Holden,-,1,Blanks,378,State Representative,First Worcester
Holden,-,1,Total Votes Cast,1571,State Representative,First Worcester
Holden,-,2,Kimberly N. Ferguson,1123,State Representative,First Worcester
Holden,-,2,All Others,12,State Representative,First Worcester
Holden,-,2,Blanks,369,State Representative,First Worcester
Holden,-,2,Total Votes Cast,1504,State Representative,First Worcester
Holden,-,3,Kimberly N. Ferguson,1208,State Representative,First Worcester
Holden,-,3,All Others,5,State Representative,First Worcester
Holden,-,3,Blanks,377,State Representative,First Worcester
Holden,-,3,Total Votes Cast,1590,State Representative,First Worcester
Holden,-,4,Kimberly N. Ferguson,1193,State Representative,First Worcester
Holden,-,4,All Others,2,State Representative,First Worcester
Holden,-,4,Blanks,372,State Representative,First Worcester
Holden,-,4,Total Votes Cast,1567,State Representative,First Worcester
Holden,-,5,Kimberly N. Ferguson,1147,State Representative,First Worcester
Holden,-,5,All Others,12,State Representative,First Worcester
Holden,-,5,Blanks,434,State Representative,First Worcester
Holden,-,5,Total Votes Cast,1593,State Representative,First Worcester
Holden,-,6,Kimberly N. Ferguson,1206,State Representative,First Worcester
Holden,-,6,All Others,5,State Representative,First Worcester
Holden,-,6,Blanks,378,State Representative,First Worcester
Holden,-,6,Total Votes Cast,1589,State Representative,First Worcester
Holland,,,Todd M. Smola,834,State Representative,First Hampden
Holland,,,All Others,12,State Representative,First Hampden
Holland,,,Blanks,222,State Representative,First Hampden
Holland,,,Total Votes Cast,1068,State Representative,First Hampden
Holliston,-,1,James Arena-DeRosa,1291,State Representative,Eighth Middlesex
Holliston,-,1,Loring Barnes,616,State Representative,Eighth Middlesex
Holliston,-,1,All Others,0,State Representative,Eighth Middlesex
Holliston,-,1,Blanks,45,State Representative,Eighth Middlesex
Holliston,-,1,Total Votes Cast,1952,State Representative,Eighth Middlesex
Holliston,-,2,James Arena-DeRosa,1250,State Representative,Eighth Middlesex
Holliston,-,2,Loring Barnes,490,State Representative,Eighth Middlesex
Holliston,-,2,All Others,1,State Representative,Eighth Middlesex
Holliston,-,2,Blanks,35,State Representative,Eighth Middlesex
Holliston,-,2,Total Votes Cast,1776,State Representative,Eighth Middlesex
Holliston,-,3,James Arena-DeRosa,1070,State Representative,Eighth Middlesex
Holliston,-,3,Loring Barnes,472,State Representative,Eighth Middlesex
Holliston,-,3,All Others,1,State Representative,Eighth Middlesex
Holliston,-,3,Blanks,50,State Representative,Eighth Middlesex
Holliston,-,3,Total Votes Cast,1593,State Representative,Eighth Middlesex
Holliston,-,4,James Arena-DeRosa,1287,State Representative,Eighth Middlesex
Holliston,-,4,Loring Barnes,549,State Representative,Eighth Middlesex
Holliston,-,4,All Others,1,State Representative,Eighth Middlesex
Holliston,-,4,Blanks,52,State Representative,Eighth Middlesex
Holliston,-,4,Total Votes Cast,1889,State Representative,Eighth Middlesex
Holyoke,1,A,Patricia A. Duffy,198,State Representative,Fifth Hampden
Holyoke,1,A,All Others,5,State Representative,Fifth Hampden
Holyoke,1,A,Blanks,44,State Representative,Fifth Hampden
Holyoke,1,A,Total Votes Cast,247,State Representative,Fifth Hampden
Holyoke,1,B,Patricia A. Duffy,304,State Representative,Fifth Hampden
Holyoke,1,B,All Others,9,State Representative,Fifth Hampden
Holyoke,1,B,Blanks,56,State Representative,Fifth Hampden
Holyoke,1,B,Total Votes Cast,369,State Representative,Fifth Hampden
Holyoke,2,A,Patricia A. Duffy,319,State Representative,Fifth Hampden
Holyoke,2,A,All Others,10,State Representative,Fifth Hampden
Holyoke,2,A,Blanks,85,State Representative,Fifth Hampden
Holyoke,2,A,Total Votes Cast,414,State Representative,Fifth Hampden
Holyoke,2,B,Patricia A. Duffy,123,State Representative,Fifth Hampden
Holyoke,2,B,All Others,4,State Representative,Fifth Hampden
Holyoke,2,B,Blanks,43,State Representative,Fifth Hampden
Holyoke,2,B,Total Votes Cast,170,State Representative,Fifth Hampden
Holyoke,3,A,Patricia A. Duffy,528,State Representative,Fifth Hampden
Holyoke,3,A,All Others,17,State Representative,Fifth Hampden
Holyoke,3,A,Blanks,133,State Representative,Fifth Hampden
Holyoke,3,A,Total Votes Cast,678,State Representative,Fifth Hampden
Holyoke,3,B,Patricia A. Duffy,753,State Representative,Fifth Hampden
Holyoke,3,B,All Others,26,State Representative,Fifth Hampden
Holyoke,3,B,Blanks,234,State Representative,Fifth Hampden
Holyoke,3,B,Total Votes Cast,1013,State Representative,Fifth Hampden
Holyoke,4,A,Patricia A. Duffy,238,State Representative,Fifth Hampden
Holyoke,4,A,All Others,8,State Representative,Fifth Hampden
Holyoke,4,A,Blanks,48,State Representative,Fifth Hampden
Holyoke,4,A,Total Votes Cast,294,State Representative,Fifth Hampden
Holyoke,4,B,Patricia A. Duffy,447,State Representative,Fifth Hampden
Holyoke,4,B,All Others,10,State Representative,Fifth Hampden
Holyoke,4,B,Blanks,98,State Representative,Fifth Hampden
Holyoke,4,B,Total Votes Cast,555,State Representative,Fifth Hampden
Holyoke,5,A,Patricia A. Duffy,1000,State Representative,Fifth Hampden
Holyoke,5,A,All Others,27,State Representative,Fifth Hampden
Holyoke,5,A,Blanks,391,State Representative,Fifth Hampden
Holyoke,5,A,Total Votes Cast,1418,State Representative,Fifth Hampden
Holyoke,5,B,Patricia A. Duffy,517,State Representative,Fifth Hampden
Holyoke,5,B,All Others,18,State Representative,Fifth Hampden
Holyoke,5,B,Blanks,228,State Representative,Fifth Hampden
Holyoke,5,B,Total Votes Cast,763,State Representative,Fifth Hampden
Holyoke,6,A,Patricia A. Duffy,522,State Representative,Fifth Hampden
Holyoke,6,A,All Others,10,State Representative,Fifth Hampden
Holyoke,6,A,Blanks,113,State Representative,Fifth Hampden
Holyoke,6,A,Total Votes Cast,645,State Representative,Fifth Hampden
Holyoke,6,B,Patricia A. Duffy,618,State Representative,Fifth Hampden
Holyoke,6,B,All Others,15,State Representative,Fifth Hampden
Holyoke,6,B,Blanks,143,State Representative,Fifth Hampden
Holyoke,6,B,Total Votes Cast,776,State Representative,Fifth Hampden
Holyoke,7,A,Patricia A. Duffy,1026,State Representative,Fifth Hampden
Holyoke,7,A,All Others,27,State Representative,Fifth Hampden
Holyoke,7,A,Blanks,308,State Representative,Fifth Hampden
Holyoke,7,A,Total Votes Cast,1361,State Representative,Fifth Hampden
Holyoke,7,B,Patricia A. Duffy,842,State Representative,Fifth Hampden
Holyoke,7,B,All Others,15,State Representative,Fifth Hampden
Holyoke,7,B,Blanks,211,State Representative,Fifth Hampden
Holyoke,7,B,Total Votes Cast,1068,State Representative,Fifth Hampden
Hopedale,,,Brian William Murray,1768,State Representative,Tenth Worcester
Hopedale,,,All Others,16,State Representative,Tenth Worcester
Hopedale,,,Blanks,732,State Representative,Tenth Worcester
Hopedale,,,Total Votes Cast,2516,State Representative,Tenth Worcester
Hopkinton,-,1,James Arena-DeRosa,828,State Representative,Eighth Middlesex
Hopkinton,-,1,Loring Barnes,388,State Representative,Eighth Middlesex
Hopkinton,-,1,All Others,1,State Representative,Eighth Middlesex
Hopkinton,-,1,Blanks,36,State Representative,Eighth Middlesex
Hopkinton,-,1,Total Votes Cast,1253,State Representative,Eighth Middlesex
Hopkinton,-,2,James Arena-DeRosa,997,State Representative,Eighth Middlesex
Hopkinton,-,2,Loring Barnes,543,State Representative,Eighth Middlesex
Hopkinton,-,2,All Others,1,State Representative,Eighth Middlesex
Hopkinton,-,2,Blanks,69,State Representative,Eighth Middlesex
Hopkinton,-,2,Total Votes Cast,1610,State Representative,Eighth Middlesex
Hopkinton,-,3,James Arena-DeRosa,907,State Representative,Eighth Middlesex
Hopkinton,-,3,Loring Barnes,611,State Representative,Eighth Middlesex
Hopkinton,-,3,All Others,0,State Representative,Eighth Middlesex
Hopkinton,-,3,Blanks,62,State Representative,Eighth Middlesex
Hopkinton,-,3,Total Votes Cast,1580,State Representative,Eighth Middlesex
Hopkinton,-,4,James Arena-DeRosa,1077,State Representative,Eighth Middlesex
Hopkinton,-,4,Loring Barnes,604,State Representative,Eighth Middlesex
Hopkinton,-,4,All Others,2,State Representative,Eighth Middlesex
Hopkinton,-,4,Blanks,51,State Representative,Eighth Middlesex
Hopkinton,-,4,Total Votes Cast,1734,State Representative,Eighth Middlesex
Hopkinton,-,5,James Arena-DeRosa,1076,State Representative,Eighth Middlesex
Hopkinton,-,5,Loring Barnes,606,State Representative,Eighth Middlesex
Hopkinton,-,5,All Others,3,State Representative,Eighth Middlesex
Hopkinton,-,5,Blanks,51,State Representative,Eighth Middlesex
Hopkinton,-,5,Total Votes Cast,1736,State Representative,Eighth Middlesex
Hubbardston,,,"Donald R. Berthiaume, Jr",1649,State Representative,Fifth Worcester
Hubbardston,,,All Others,9,State Representative,Fifth Worcester
Hubbardston,,,Blanks,552,State Representative,Fifth Worcester
Hubbardston,,,Total Votes Cast,2210,State Representative,Fifth Worcester
Hudson,-,1,Kate Hogan,1023,State Representative,Third Middlesex
Hudson,-,1,All Others,13,State Representative,Third Middlesex
Hudson,-,1,Blanks,297,State Representative,Third Middlesex
Hudson,-,1,Total Votes Cast,1333,State Representative,Third Middlesex
Hudson,-,2,Kate Hogan,848,State Representative,Third Middlesex
Hudson,-,2,All Others,7,State Representative,Third Middlesex
Hudson,-,2,Blanks,270,State Representative,Third Middlesex
Hudson,-,2,Total Votes Cast,1125,State Representative,Third Middlesex
Hudson,-,3,Kate Hogan,1080,State Representative,Third Middlesex
Hudson,-,3,All Others,9,State Representative,Third Middlesex
Hudson,-,3,Blanks,354,State Representative,Third Middlesex
Hudson,-,3,Total Votes Cast,1443,State Representative,Third Middlesex
Hudson,-,4,Kate Hogan,1244,State Representative,Third Middlesex
Hudson,-,4,All Others,32,State Representative,Third Middlesex
Hudson,-,4,Blanks,419,State Representative,Third Middlesex
Hudson,-,4,Total Votes Cast,1695,State Representative,Third Middlesex
Hudson,-,5,Kate Hogan,1310,State Representative,Third Middlesex
Hudson,-,5,All Others,11,State Representative,Third Middlesex
Hudson,-,5,Blanks,355,State Representative,Third Middlesex
Hudson,-,5,Total Votes Cast,1676,State Representative,Third Middlesex
Hudson,-,6,Kate Hogan,821,State Representative,Third Middlesex
Hudson,-,6,All Others,13,State Representative,Third Middlesex
Hudson,-,6,Blanks,247,State Representative,Third Middlesex
Hudson,-,6,Total Votes Cast,1081,State Representative,Third Middlesex
Hull,-,1,Joan Meschino,1373,State Representative,Third Plymouth
Hull,-,1,All Others,18,State Representative,Third Plymouth
Hull,-,1,Blanks,431,State Representative,Third Plymouth
Hull,-,1,Total Votes Cast,1822,State Representative,Third Plymouth
Hull,-,2,Joan Meschino,1137,State Representative,Third Plymouth
Hull,-,2,All Others,26,State Representative,Third Plymouth
Hull,-,2,Blanks,427,State Representative,Third Plymouth
Hull,-,2,Total Votes Cast,1590,State Representative,Third Plymouth
Hull,-,3,Joan Meschino,1423,State Representative,Third Plymouth
Hull,-,3,All Others,19,State Representative,Third Plymouth
Hull,-,3,Blanks,508,State Representative,Third Plymouth
Hull,-,3,Total Votes Cast,1950,State Representative,Third Plymouth
Huntington,,,Nicholas A. Boldyga,487,State Representative,Third Hampden
Huntington,,,Anthony J. Russo,392,State Representative,Third Hampden
Huntington,,,All Others,0,State Representative,Third Hampden
Huntington,,,Blanks,17,State Representative,Third Hampden
Huntington,,,Total Votes Cast,896,State Representative,Third Hampden
Ipswich,-,1,Kristin E. Kassner,1113,State Representative,Second Essex
Ipswich,-,1,Leonard Mirra,613,State Representative,Second Essex
Ipswich,-,1,All Others,2,State Representative,Second Essex
Ipswich,-,1,Blanks,42,State Representative,Second Essex
Ipswich,-,1,Total Votes Cast,1770,State Representative,Second Essex
Ipswich,-,2,Kristin E. Kassner,1092,State Representative,Second Essex
Ipswich,-,2,Leonard Mirra,779,State Representative,Second Essex
Ipswich,-,2,All Others,0,State Representative,Second Essex
Ipswich,-,2,Blanks,49,State Representative,Second Essex
Ipswich,-,2,Total Votes Cast,1920,State Representative,Second Essex
Ipswich,-,3,Kristin E. Kassner,925,State Representative,Second Essex
Ipswich,-,3,Leonard Mirra,920,State Representative,Second Essex
Ipswich,-,3,All Others,0,State Representative,Second Essex
Ipswich,-,3,Blanks,43,State Representative,Second Essex
Ipswich,-,3,Total Votes Cast,1888,State Representative,Second Essex
Ipswich,-,4,Kristin E. Kassner,1028,State Representative,Second Essex
Ipswich,-,4,Leonard Mirra,813,State Representative,Second Essex
Ipswich,-,4,All Others,0,State Representative,Second Essex
Ipswich,-,4,Blanks,52,State Representative,Second Essex
Ipswich,-,4,Total Votes Cast,1893,State Representative,Second Essex
Kingston,-,1,Kathleen R. Lanatra,811,State Representative,Twelfth Plymouth
Kingston,-,1,Eric J. Meschino,549,State Representative,Twelfth Plymouth
Kingston,-,1,"Charles F. McCoy, Jr",80,State Representative,Twelfth Plymouth
Kingston,-,1,All Others,0,State Representative,Twelfth Plymouth
Kingston,-,1,Blanks,42,State Representative,Twelfth Plymouth
Kingston,-,1,Total Votes Cast,1482,State Representative,Twelfth Plymouth
Kingston,-,2,Kathleen R. Lanatra,876,State Representative,Twelfth Plymouth
Kingston,-,2,Eric J. Meschino,711,State Representative,Twelfth Plymouth
Kingston,-,2,"Charles F. McCoy, Jr",90,State Representative,Twelfth Plymouth
Kingston,-,2,All Others,0,State Representative,Twelfth Plymouth
Kingston,-,2,Blanks,41,State Representative,Twelfth Plymouth
Kingston,-,2,Total Votes Cast,1718,State Representative,Twelfth Plymouth
Kingston,-,3,Kathleen R. Lanatra,853,State Representative,Twelfth Plymouth
Kingston,-,3,Eric J. Meschino,688,State Representative,Twelfth Plymouth
Kingston,-,3,"Charles F. McCoy, Jr",80,State Representative,Twelfth Plymouth
Kingston,-,3,All Others,1,State Representative,Twelfth Plymouth
Kingston,-,3,Blanks,16,State Representative,Twelfth Plymouth
Kingston,-,3,Total Votes Cast,1638,State Representative,Twelfth Plymouth
Kingston,-,4,Kathleen R. Lanatra,801,State Representative,Twelfth Plymouth
Kingston,-,4,Eric J. Meschino,557,State Representative,Twelfth Plymouth
Kingston,-,4,"Charles F. McCoy, Jr",93,State Representative,Twelfth Plymouth
Kingston,-,4,All Others,0,State Representative,Twelfth Plymouth
Kingston,-,4,Blanks,25,State Representative,Twelfth Plymouth
Kingston,-,4,Total Votes Cast,1476,State Representative,Twelfth Plymouth
Lakeville,-,1,Norman J. Orrall,1425,State Representative,Twelfth Bristol
Lakeville,-,1,All Others,25,State Representative,Twelfth Bristol
Lakeville,-,1,Blanks,369,State Representative,Twelfth Bristol
Lakeville,-,1,Total Votes Cast,1819,State Representative,Twelfth Bristol
Lakeville,-,2,Norman J. Orrall,1488,State Representative,Twelfth Bristol
Lakeville,-,2,All Others,24,State Representative,Twelfth Bristol
Lakeville,-,2,Blanks,435,State Representative,Twelfth Bristol
Lakeville,-,2,Total Votes Cast,1947,State Representative,Twelfth Bristol
Lakeville,-,3,Norman J. Orrall,1379,State Representative,Twelfth Bristol
Lakeville,-,3,All Others,35,State Representative,Twelfth Bristol
Lakeville,-,3,Blanks,370,State Representative,Twelfth Bristol
Lakeville,-,3,Total Votes Cast,1784,State Representative,Twelfth Bristol
Lancaster,-,1,Meghan Kilcoyne,709,State Representative,Twelfth Worcester
Lancaster,-,1,Michael A. Vulcano,589,State Representative,Twelfth Worcester
Lancaster,-,1,All Others,0,State Representative,Twelfth Worcester
Lancaster,-,1,Blanks,50,State Representative,Twelfth Worcester
Lancaster,-,1,Total Votes Cast,1348,State Representative,Twelfth Worcester
Lancaster,-,2,Meghan Kilcoyne,1048,State Representative,Twelfth Worcester
Lancaster,-,2,Michael A. Vulcano,679,State Representative,Twelfth Worcester
Lancaster,-,2,All Others,1,State Representative,Twelfth Worcester
Lancaster,-,2,Blanks,57,State Representative,Twelfth Worcester
Lancaster,-,2,Total Votes Cast,1785,State Representative,Twelfth Worcester
Lanesborough,,,"John P. Barrett, III",971,State Representative,First Berkshire
Lanesborough,,,All Others,17,State Representative,First Berkshire
Lanesborough,,,Blanks,297,State Representative,First Berkshire
Lanesborough,,,Total Votes Cast,1285,State Representative,First Berkshire
Lawrence,A,1,Estela A. Reyes,376,State Representative,Fourth Essex
Lawrence,A,1,All Others,18,State Representative,Fourth Essex
Lawrence,A,1,Blanks,81,State Representative,Fourth Essex
Lawrence,A,1,Total Votes Cast,475,State Representative,Fourth Essex
Lawrence,A,2,Estela A. Reyes,220,State Representative,Fourth Essex
Lawrence,A,2,All Others,2,State Representative,Fourth Essex
Lawrence,A,2,Blanks,44,State Representative,Fourth Essex
Lawrence,A,2,Total Votes Cast,266,State Representative,Fourth Essex
Lawrence,A,2A,Francisco E. Paulino,2,State Representative,Sixteenth Essex
Lawrence,A,2A,All Others,1,State Representative,Sixteenth Essex
Lawrence,A,2A,Blanks,0,State Representative,Sixteenth Essex
Lawrence,A,2A,Total Votes Cast,3,State Representative,Sixteenth Essex
Lawrence,A,3,Francisco E. Paulino,258,State Representative,Sixteenth Essex
Lawrence,A,3,All Others,21,State Representative,Sixteenth Essex
Lawrence,A,3,Blanks,89,State Representative,Sixteenth Essex
Lawrence,A,3,Total Votes Cast,368,State Representative,Sixteenth Essex
Lawrence,A,4,Francisco E. Paulino,388,State Representative,Sixteenth Essex
Lawrence,A,4,All Others,7,State Representative,Sixteenth Essex
Lawrence,A,4,Blanks,79,State Representative,Sixteenth Essex
Lawrence,A,4,Total Votes Cast,474,State Representative,Sixteenth Essex
Lawrence,B,1,Estela A. Reyes,372,State Representative,Fourth Essex
Lawrence,B,1,All Others,8,State Representative,Fourth Essex
Lawrence,B,1,Blanks,75,State Representative,Fourth Essex
Lawrence,B,1,Total Votes Cast,455,State Representative,Fourth Essex
Lawrence,B,2,Estela A. Reyes,250,State Representative,Fourth Essex
Lawrence,B,2,All Others,6,State Representative,Fourth Essex
Lawrence,B,2,Blanks,51,State Representative,Fourth Essex
Lawrence,B,2,Total Votes Cast,307,State Representative,Fourth Essex
Lawrence,B,3,Estela A. Reyes,233,State Representative,Fourth Essex
Lawrence,B,3,All Others,7,State Representative,Fourth Essex
Lawrence,B,3,Blanks,69,State Representative,Fourth Essex
Lawrence,B,3,Total Votes Cast,309,State Representative,Fourth Essex
Lawrence,B,4,Estela A. Reyes,307,State Representative,Fourth Essex
Lawrence,B,4,All Others,9,State Representative,Fourth Essex
Lawrence,B,4,Blanks,74,State Representative,Fourth Essex
Lawrence,B,4,Total Votes Cast,390,State Representative,Fourth Essex
Lawrence,C,1,Frank A. Moran,271,State Representative,Seventeenth Essex
Lawrence,C,1,All Others,6,State Representative,Seventeenth Essex
Lawrence,C,1,Blanks,48,State Representative,Seventeenth Essex
Lawrence,C,1,Total Votes Cast,325,State Representative,Seventeenth Essex
Lawrence,C,2,Frank A. Moran,383,State Representative,Seventeenth Essex
Lawrence,C,2,All Others,14,State Representative,Seventeenth Essex
Lawrence,C,2,Blanks,73,State Representative,Seventeenth Essex
Lawrence,C,2,Total Votes Cast,470,State Representative,Seventeenth Essex
Lawrence,C,3,Frank A. Moran,232,State Representative,Seventeenth Essex
Lawrence,C,3,All Others,6,State Representative,Seventeenth Essex
Lawrence,C,3,Blanks,57,State Representative,Seventeenth Essex
Lawrence,C,3,Total Votes Cast,295,State Representative,Seventeenth Essex
Lawrence,C,4,Frank A. Moran,254,State Representative,Seventeenth Essex
Lawrence,C,4,All Others,14,State Representative,Seventeenth Essex
Lawrence,C,4,Blanks,28,State Representative,Seventeenth Essex
Lawrence,C,4,Total Votes Cast,296,State Representative,Seventeenth Essex
Lawrence,D,1,Frank A. Moran,359,State Representative,Seventeenth Essex
Lawrence,D,1,All Others,11,State Representative,Seventeenth Essex
Lawrence,D,1,Blanks,96,State Representative,Seventeenth Essex
Lawrence,D,1,Total Votes Cast,466,State Representative,Seventeenth Essex
Lawrence,D,2,Frank A. Moran,250,State Representative,Seventeenth Essex
Lawrence,D,2,All Others,8,State Representative,Seventeenth Essex
Lawrence,D,2,Blanks,57,State Representative,Seventeenth Essex
Lawrence,D,2,Total Votes Cast,315,State Representative,Seventeenth Essex
Lawrence,D,3,Frank A. Moran,196,State Representative,Seventeenth Essex
Lawrence,D,3,All Others,2,State Representative,Seventeenth Essex
Lawrence,D,3,Blanks,27,State Representative,Seventeenth Essex
Lawrence,D,3,Total Votes Cast,225,State Representative,Seventeenth Essex
Lawrence,D,4,Frank A. Moran,288,State Representative,Seventeenth Essex
Lawrence,D,4,All Others,3,State Representative,Seventeenth Essex
Lawrence,D,4,Blanks,39,State Representative,Seventeenth Essex
Lawrence,D,4,Total Votes Cast,330,State Representative,Seventeenth Essex
Lawrence,E,1,Frank A. Moran,632,State Representative,Seventeenth Essex
Lawrence,E,1,All Others,18,State Representative,Seventeenth Essex
Lawrence,E,1,Blanks,215,State Representative,Seventeenth Essex
Lawrence,E,1,Total Votes Cast,865,State Representative,Seventeenth Essex
Lawrence,E,1A,Francisco E. Paulino,14,State Representative,Sixteenth Essex
Lawrence,E,1A,All Others,1,State Representative,Sixteenth Essex
Lawrence,E,1A,Blanks,6,State Representative,Sixteenth Essex
Lawrence,E,1A,Total Votes Cast,21,State Representative,Sixteenth Essex
Lawrence,E,2,Francisco E. Paulino,556,State Representative,Sixteenth Essex
Lawrence,E,2,All Others,32,State Representative,Sixteenth Essex
Lawrence,E,2,Blanks,215,State Representative,Sixteenth Essex
Lawrence,E,2,Total Votes Cast,803,State Representative,Sixteenth Essex
Lawrence,E,3,Francisco E. Paulino,385,State Representative,Sixteenth Essex
Lawrence,E,3,All Others,14,State Representative,Sixteenth Essex
Lawrence,E,3,Blanks,72,State Representative,Sixteenth Essex
Lawrence,E,3,Total Votes Cast,471,State Representative,Sixteenth Essex
Lawrence,E,4,Francisco E. Paulino,304,State Representative,Sixteenth Essex
Lawrence,E,4,All Others,11,State Representative,Sixteenth Essex
Lawrence,E,4,Blanks,60,State Representative,Sixteenth Essex
Lawrence,E,4,Total Votes Cast,375,State Representative,Sixteenth Essex
Lawrence,F,1,Francisco E. Paulino,585,State Representative,Sixteenth Essex
Lawrence,F,1,All Others,19,State Representative,Sixteenth Essex
Lawrence,F,1,Blanks,186,State Representative,Sixteenth Essex
Lawrence,F,1,Total Votes Cast,790,State Representative,Sixteenth Essex
Lawrence,F,2,Francisco E. Paulino,287,State Representative,Sixteenth Essex
Lawrence,F,2,All Others,9,State Representative,Sixteenth Essex
Lawrence,F,2,Blanks,41,State Representative,Sixteenth Essex
Lawrence,F,2,Total Votes Cast,337,State Representative,Sixteenth Essex
Lawrence,F,3,Francisco E. Paulino,354,State Representative,Sixteenth Essex
Lawrence,F,3,All Others,14,State Representative,Sixteenth Essex
Lawrence,F,3,Blanks,66,State Representative,Sixteenth Essex
Lawrence,F,3,Total Votes Cast,434,State Representative,Sixteenth Essex
Lawrence,F,4,Francisco E. Paulino,374,State Representative,Sixteenth Essex
Lawrence,F,4,All Others,16,State Representative,Sixteenth Essex
Lawrence,F,4,Blanks,66,State Representative,Sixteenth Essex
Lawrence,F,4,Total Votes Cast,456,State Representative,Sixteenth Essex
Lee,,,"William ""Smitty"" Pignatelli",1973,State Representative,Third Berkshire
Lee,,,Michael Silvio Lavery,249,State Representative,Third Berkshire
Lee,,,All Others,22,State Representative,Third Berkshire
Lee,,,Blanks,172,State Representative,Third Berkshire
Lee,,,Total Votes Cast,2416,State Representative,Third Berkshire
Leicester,-,2,David Henry Argosky Leboeuf,496,State Representative,Seventeenth Worcester
Leicester,-,2,Paul J. Fullen,563,State Representative,Seventeenth Worcester
Leicester,-,2,All Others,0,State Representative,Seventeenth Worcester
Leicester,-,2,Blanks,34,State Representative,Seventeenth Worcester
Leicester,-,2,Total Votes Cast,1093,State Representative,Seventeenth Worcester
Leicester,-,4,David Henry Argosky Leboeuf,475,State Representative,Seventeenth Worcester
Leicester,-,4,Paul J. Fullen,567,State Representative,Seventeenth Worcester
Leicester,-,4,All Others,0,State Representative,Seventeenth Worcester
Leicester,-,4,Blanks,53,State Representative,Seventeenth Worcester
Leicester,-,4,Total Votes Cast,1095,State Representative,Seventeenth Worcester
Leicester,,,"Donald R. Berthiaume, Jr",845,State Representative,Fifth Worcester
Leicester,,,All Others,0,State Representative,Fifth Worcester
Leicester,,,Blanks,298,State Representative,Fifth Worcester
Leicester,,,Total Votes Cast,1143,State Representative,Fifth Worcester
Leicester,,,Paul K. Frost,791,State Representative,Seventh Worcester
Leicester,,,Terry Burke Dotson,241,State Representative,Seventh Worcester
Leicester,,,All Others,0,State Representative,Seventh Worcester
Leicester,,,Blanks,106,State Representative,Seventh Worcester
Leicester,,,Total Votes Cast,1138,State Representative,Seventh Worcester
Lenox,,,"William ""Smitty"" Pignatelli",2234,State Representative,Third Berkshire
Lenox,,,Michael Silvio Lavery,168,State Representative,Third Berkshire
Lenox,,,All Others,8,State Representative,Third Berkshire
Lenox,,,Blanks,137,State Representative,Third Berkshire
Lenox,,,Total Votes Cast,2547,State Representative,Third Berkshire
Leominster,1,A,Natalie Higgins,567,State Representative,Fourth Worcester
Leominster,1,A,John M. Dombrowski,650,State Representative,Fourth Worcester
Leominster,1,A,All Others,4,State Representative,Fourth Worcester
Leominster,1,A,Blanks,56,State Representative,Fourth Worcester
Leominster,1,A,Total Votes Cast,1277,State Representative,Fourth Worcester
Leominster,1,B,Natalie Higgins,635,State Representative,Fourth Worcester
Leominster,1,B,John M. Dombrowski,490,State Representative,Fourth Worcester
Leominster,1,B,All Others,3,State Representative,Fourth Worcester
Leominster,1,B,Blanks,64,State Representative,Fourth Worcester
Leominster,1,B,Total Votes Cast,1192,State Representative,Fourth Worcester
Leominster,1,C,Natalie Higgins,449,State Representative,Fourth Worcester
Leominster,1,C,John M. Dombrowski,369,State Representative,Fourth Worcester
Leominster,1,C,All Others,0,State Representative,Fourth Worcester
Leominster,1,C,Blanks,36,State Representative,Fourth Worcester
Leominster,1,C,Total Votes Cast,854,State Representative,Fourth Worcester
Leominster,2,A,Natalie Higgins,321,State Representative,Fourth Worcester
Leominster,2,A,John M. Dombrowski,206,State Representative,Fourth Worcester
Leominster,2,A,All Others,2,State Representative,Fourth Worcester
Leominster,2,A,Blanks,24,State Representative,Fourth Worcester
Leominster,2,A,Total Votes Cast,553,State Representative,Fourth Worcester
Leominster,2,B,Natalie Higgins,448,State Representative,Fourth Worcester
Leominster,2,B,John M. Dombrowski,378,State Representative,Fourth Worcester
Leominster,2,B,All Others,0,State Representative,Fourth Worcester
Leominster,2,B,Blanks,49,State Representative,Fourth Worcester
Leominster,2,B,Total Votes Cast,875,State Representative,Fourth Worcester
Leominster,2,C,Natalie Higgins,244,State Representative,Fourth Worcester
Leominster,2,C,John M. Dombrowski,212,State Representative,Fourth Worcester
Leominster,2,C,All Others,0,State Representative,Fourth Worcester
Leominster,2,C,Blanks,35,State Representative,Fourth Worcester
Leominster,2,C,Total Votes Cast,491,State Representative,Fourth Worcester
Leominster,3,A,Natalie Higgins,516,State Representative,Fourth Worcester
Leominster,3,A,John M. Dombrowski,382,State Representative,Fourth Worcester
Leominster,3,A,All Others,0,State Representative,Fourth Worcester
Leominster,3,A,Blanks,45,State Representative,Fourth Worcester
Leominster,3,A,Total Votes Cast,943,State Representative,Fourth Worcester
Leominster,3,B,Natalie Higgins,630,State Representative,Fourth Worcester
Leominster,3,B,John M. Dombrowski,603,State Representative,Fourth Worcester
Leominster,3,B,All Others,1,State Representative,Fourth Worcester
Leominster,3,B,Blanks,75,State Representative,Fourth Worcester
